,player,window_start,window_end,pop_count,score_in_window
5135,Homer_Simpson,2025-02-05 14:07:00+00:00,2025-02-05 14:07:10+00:00,2,150
5136,Scooby_Doo,2025-02-05 14:02:40+00:00,2025-02-05 14:02:50+00:00,2,105
5137,Mickey,2025-02-05 14:02:20+00:00,2025-02-05 14:02:30+00:00,1,80
5138,Mickey,2025-02-05 13:41:30+00:00,2025-02-05 13:41:40+00:00,3,250
5139,Jerry,2025-02-05 13:34:20+00:00,2025-02-05 13:34:30+00:00,1,50
5140,Bugs_Bunny,2025-02-05 13:29:20+00:00,2025-02-05 13:29:30+00:00,1,45
5141,Mickey,2025-02-05 13:24:30+00:00,2025-02-05 13:24:40+00:00,1,100
5142,Jerry,2025-02-05 13:14:40+00:00,2025-02-05 13:14:50+00:00,1,50
5143,Scooby_Doo,2025-02-05 13:09:50+00:00,2025-02-05 13:10:00+00:00,1,45
5144,Pikachu,2025-02-05 13:08:50+00:00,2025-02-05 13:09:00+00:00,3,215
5145,Bugs_Bunny,2025-02-05 13:05:50+00:00,2025-02-05 13:06:00+00:00,1,80
5146,Bugs_Bunny,2025-02-05 13:02:40+00:00,2025-02-05 13:02:50+00:00,1,30
5147,Tom,2025-02-05 12:59:10+00:00,2025-02-05 12:59:20+00:00,1,75
5148,Pikachu,2025-02-05 12:52:50+00:00,2025-02-05 12:53:00+00:00,1,50
5149,Bugs_Bunny,2025-02-05 12:52:10+00:00,2025-02-05 12:52:20+00:00,1,30
5150,Bugs_Bunny,2025-02-05 12:40:40+00:00,2025-02-05 12:40:50+00:00,1,45
5151,Tom,2025-02-05 12:32:50+00:00,2025-02-05 12:33:00+00:00,2,120
5152,Bugs_Bunny,2025-02-05 12:05:50+00:00,2025-02-05 12:06:00+00:00,1,45
5153,Pikachu,2025-02-05 12:02:20+00:00,2025-02-05 12:02:30+00:00,2,100
5154,Homer_Simpson,2025-02-05 12:01:00+00:00,2025-02-05 12:01:10+00:00,3,200
5155,Pikachu,2025-02-05 11:58:40+00:00,2025-02-05 11:58:50+00:00,2,180
5156,Pikachu,2025-02-05 11:51:30+00:00,2025-02-05 11:51:40+00:00,2,150
5157,Mickey,2025-02-05 11:41:00+00:00,2025-02-05 11:41:10+00:00,1,80
5158,Tom,2025-02-05 11:39:20+00:00,2025-02-05 11:39:30+00:00,2,100
5159,Bugs_Bunny,2025-02-05 11:38:50+00:00,2025-02-05 11:39:00+00:00,2,75
5160,SpongeBob,2025-02-05 11:29:30+00:00,2025-02-05 11:29:40+00:00,3,175
5161,Mickey,2025-02-05 11:23:30+00:00,2025-02-05 11:23:40+00:00,1,100
5162,Scooby_Doo,2025-02-05 11:16:00+00:00,2025-02-05 11:16:10+00:00,1,35
5163,Doraemon,2025-02-05 11:15:10+00:00,2025-02-05 11:15:20+00:00,1,75
5164,Pikachu,2025-02-05 11:14:30+00:00,2025-02-05 11:14:40+00:00,1,50
5165,Doraemon,2025-02-05 14:24:20+00:00,2025-02-05 14:24:30+00:00,1,45
5166,Doraemon,2025-02-05 14:18:30+00:00,2025-02-05 14:18:40+00:00,1,75
5167,Pikachu,2025-02-05 14:17:50+00:00,2025-02-05 14:18:00+00:00,1,100
5168,SpongeBob,2025-02-05 13:43:50+00:00,2025-02-05 13:44:00+00:00,1,75
5169,Doraemon,2025-02-05 13:27:20+00:00,2025-02-05 13:27:30+00:00,3,185
5170,SpongeBob,2025-02-05 13:22:10+00:00,2025-02-05 13:22:20+00:00,2,135
5171,Bugs_Bunny,2025-02-05 13:08:20+00:00,2025-02-05 13:08:30+00:00,1,30
5172,Jerry,2025-02-05 13:05:00+00:00,2025-02-05 13:05:10+00:00,2,100
5173,SpongeBob,2025-02-05 13:04:20+00:00,2025-02-05 13:04:30+00:00,1,70
5174,Homer_Simpson,2025-02-05 12:48:00+00:00,2025-02-05 12:48:10+00:00,2,125
5175,Tom,2025-02-05 12:45:50+00:00,2025-02-05 12:46:00+00:00,1,75
5176,Pikachu,2025-02-05 12:36:00+00:00,2025-02-05 12:36:10+00:00,3,200
5177,Mickey,2025-02-05 12:30:50+00:00,2025-02-05 12:31:00+00:00,1,80
5178,Homer_Simpson,2025-02-05 12:29:40+00:00,2025-02-05 12:29:50+00:00,3,175
5179,Scooby_Doo,2025-02-05 12:26:50+00:00,2025-02-05 12:27:00+00:00,3,205
5180,Bugs_Bunny,2025-02-05 12:25:20+00:00,2025-02-05 12:25:30+00:00,1,45
5181,Bugs_Bunny,2025-02-05 12:21:10+00:00,2025-02-05 12:21:20+00:00,1,30
5182,Pikachu,2025-02-05 12:20:10+00:00,2025-02-05 12:20:20+00:00,1,50
5183,Pikachu,2025-02-05 12:18:50+00:00,2025-02-05 12:19:00+00:00,2,150
5184,SpongeBob,2025-02-05 12:16:00+00:00,2025-02-05 12:16:10+00:00,1,50
5185,Bugs_Bunny,2025-02-05 12:14:00+00:00,2025-02-05 12:14:10+00:00,1,45
5186,Jerry,2025-02-05 12:02:30+00:00,2025-02-05 12:02:40+00:00,2,130
5187,Pikachu,2025-02-05 11:55:20+00:00,2025-02-05 11:55:30+00:00,1,50
5188,Jerry,2025-02-05 11:46:30+00:00,2025-02-05 11:46:40+00:00,4,220
5189,Scooby_Doo,2025-02-05 11:40:20+00:00,2025-02-05 11:40:30+00:00,2,70
5190,Doraemon,2025-02-05 11:39:40+00:00,2025-02-05 11:39:50+00:00,1,70
5191,Jerry,2025-02-05 11:37:40+00:00,2025-02-05 11:37:50+00:00,1,50
5192,Bugs_Bunny,2025-02-05 11:28:00+00:00,2025-02-05 11:28:10+00:00,2,90
5193,Mickey,2025-02-05 11:27:10+00:00,2025-02-05 11:27:20+00:00,1,70
5194,Bugs_Bunny,2025-02-05 14:34:20+00:00,2025-02-05 14:34:30+00:00,2,105
5195,SpongeBob,2025-02-05 14:27:00+00:00,2025-02-05 14:27:10+00:00,1,50
5196,Mickey,2025-02-05 14:11:00+00:00,2025-02-05 14:11:10+00:00,2,200
5197,Doraemon,2025-02-05 14:01:00+00:00,2025-02-05 14:01:10+00:00,3,195
5198,Homer_Simpson,2025-02-05 13:57:20+00:00,2025-02-05 13:57:30+00:00,4,205
5199,Bugs_Bunny,2025-02-05 13:53:50+00:00,2025-02-05 13:54:00+00:00,1,50
5200,Tom,2025-02-05 13:51:40+00:00,2025-02-05 13:51:50+00:00,2,85
5201,Mickey,2025-02-05 13:46:50+00:00,2025-02-05 13:47:00+00:00,1,100
5202,Mickey,2025-02-05 13:43:20+00:00,2025-02-05 13:43:30+00:00,1,80
5203,SpongeBob,2025-02-05 13:28:00+00:00,2025-02-05 13:28:10+00:00,3,175
5204,Homer_Simpson,2025-02-05 13:18:10+00:00,2025-02-05 13:18:20+00:00,1,45
5205,Doraemon,2025-02-05 13:18:00+00:00,2025-02-05 13:18:10+00:00,1,75
5206,Bugs_Bunny,2025-02-05 13:10:30+00:00,2025-02-05 13:10:40+00:00,1,45
5207,Jerry,2025-02-05 12:58:00+00:00,2025-02-05 12:58:10+00:00,2,85
5208,Homer_Simpson,2025-02-05 12:56:20+00:00,2025-02-05 12:56:30+00:00,1,75
5209,Pikachu,2025-02-05 12:54:20+00:00,2025-02-05 12:54:30+00:00,1,80
5210,Pikachu,2025-02-05 12:50:00+00:00,2025-02-05 12:50:10+00:00,2,200
5211,Scooby_Doo,2025-02-05 12:45:30+00:00,2025-02-05 12:45:40+00:00,1,80
5212,Pikachu,2025-02-05 12:36:10+00:00,2025-02-05 12:36:20+00:00,2,170
5213,Pikachu,2025-02-05 12:30:40+00:00,2025-02-05 12:30:50+00:00,1,50
5214,Homer_Simpson,2025-02-05 12:13:40+00:00,2025-02-05 12:13:50+00:00,1,75
5215,Scooby_Doo,2025-02-05 12:09:50+00:00,2025-02-05 12:10:00+00:00,1,45
5216,Mickey,2025-02-05 12:08:50+00:00,2025-02-05 12:09:00+00:00,1,75
5217,Jerry,2025-02-05 12:08:40+00:00,2025-02-05 12:08:50+00:00,1,50
5218,Pikachu,2025-02-05 12:04:00+00:00,2025-02-05 12:04:10+00:00,2,95
5219,Tom,2025-02-05 12:01:30+00:00,2025-02-05 12:01:40+00:00,1,75
5220,Tom,2025-02-05 12:00:40+00:00,2025-02-05 12:00:50+00:00,2,145
5221,Jerry,2025-02-05 11:56:40+00:00,2025-02-05 11:56:50+00:00,2,100
5222,Homer_Simpson,2025-02-05 11:51:50+00:00,2025-02-05 11:52:00+00:00,1,75
5223,Bugs_Bunny,2025-02-05 11:37:20+00:00,2025-02-05 11:37:30+00:00,1,30
5224,Homer_Simpson,2025-02-05 11:32:00+00:00,2025-02-05 11:32:10+00:00,1,35
5225,Tom,2025-02-05 11:20:40+00:00,2025-02-05 11:20:50+00:00,1,45
5226,Pikachu,2025-02-05 11:09:40+00:00,2025-02-05 11:09:50+00:00,1,50
5227,Tom,2025-02-05 11:06:50+00:00,2025-02-05 11:07:00+00:00,1,45
5228,Mickey,2025-02-05 14:47:10+00:00,2025-02-05 14:47:20+00:00,2,180
5229,Mickey,2025-02-05 14:46:30+00:00,2025-02-05 14:46:40+00:00,1,45
5230,Pikachu,2025-02-05 14:33:30+00:00,2025-02-05 14:33:40+00:00,2,150
5231,Scooby_Doo,2025-02-05 14:30:40+00:00,2025-02-05 14:30:50+00:00,1,30
5232,Scooby_Doo,2025-02-05 14:23:50+00:00,2025-02-05 14:24:00+00:00,1,50
5233,SpongeBob,2025-02-05 14:20:00+00:00,2025-02-05 14:20:10+00:00,1,75
5234,SpongeBob,2025-02-05 14:18:10+00:00,2025-02-05 14:18:20+00:00,1,50
5235,SpongeBob,2025-02-05 14:15:20+00:00,2025-02-05 14:15:30+00:00,1,75
5236,SpongeBob,2025-02-05 14:15:10+00:00,2025-02-05 14:15:20+00:00,1,50
5237,Scooby_Doo,2025-02-05 14:12:10+00:00,2025-02-05 14:12:20+00:00,1,60
5238,Homer_Simpson,2025-02-05 14:07:30+00:00,2025-02-05 14:07:40+00:00,1,35
5239,Scooby_Doo,2025-02-05 14:04:10+00:00,2025-02-05 14:04:20+00:00,3,185
5240,SpongeBob,2025-02-05 13:55:50+00:00,2025-02-05 13:56:00+00:00,2,115
5241,Scooby_Doo,2025-02-05 13:46:20+00:00,2025-02-05 13:46:30+00:00,2,95
5242,Pikachu,2025-02-05 13:40:30+00:00,2025-02-05 13:40:40+00:00,2,200
5243,Homer_Simpson,2025-02-05 13:37:50+00:00,2025-02-05 13:38:00+00:00,1,70
5244,Doraemon,2025-02-05 13:25:10+00:00,2025-02-05 13:25:20+00:00,1,70
5245,Homer_Simpson,2025-02-05 13:21:30+00:00,2025-02-05 13:21:40+00:00,1,50
5246,Tom,2025-02-05 13:11:10+00:00,2025-02-05 13:11:20+00:00,1,75
5247,Homer_Simpson,2025-02-05 13:10:50+00:00,2025-02-05 13:11:00+00:00,1,75
5248,Jerry,2025-02-05 13:09:40+00:00,2025-02-05 13:09:50+00:00,1,80
5249,SpongeBob,2025-02-05 12:43:00+00:00,2025-02-05 12:43:10+00:00,1,80
5250,Homer_Simpson,2025-02-05 12:37:00+00:00,2025-02-05 12:37:10+00:00,5,280
5251,Doraemon,2025-02-05 12:34:20+00:00,2025-02-05 12:34:30+00:00,4,290
5252,Tom,2025-02-05 12:27:30+00:00,2025-02-05 12:27:40+00:00,2,120
5253,Scooby_Doo,2025-02-05 12:19:20+00:00,2025-02-05 12:19:30+00:00,1,35
5254,Homer_Simpson,2025-02-05 12:11:00+00:00,2025-02-05 12:11:10+00:00,2,125
5255,SpongeBob,2025-02-05 12:04:50+00:00,2025-02-05 12:05:00+00:00,1,50
5256,Doraemon,2025-02-05 12:03:40+00:00,2025-02-05 12:03:50+00:00,1,70
5257,Bugs_Bunny,2025-02-05 11:52:30+00:00,2025-02-05 11:52:40+00:00,1,30
5258,Bugs_Bunny,2025-02-05 11:46:50+00:00,2025-02-05 11:47:00+00:00,2,110
5259,SpongeBob,2025-02-05 11:38:40+00:00,2025-02-05 11:38:50+00:00,1,45
5260,Doraemon,2025-02-05 11:32:50+00:00,2025-02-05 11:33:00+00:00,1,70
5261,Pikachu,2025-02-05 11:31:40+00:00,2025-02-05 11:31:50+00:00,1,50
5262,Jerry,2025-02-05 11:30:10+00:00,2025-02-05 11:30:20+00:00,2,85
5263,Pikachu,2025-02-05 11:27:30+00:00,2025-02-05 11:27:40+00:00,1,100
5264,Bugs_Bunny,2025-02-05 11:23:50+00:00,2025-02-05 11:24:00+00:00,1,45
5265,Jerry,2025-02-05 11:23:40+00:00,2025-02-05 11:23:50+00:00,1,50
5266,Scooby_Doo,2025-02-05 11:19:00+00:00,2025-02-05 11:19:10+00:00,1,60
5267,Bugs_Bunny,2025-02-05 11:15:50+00:00,2025-02-05 11:16:00+00:00,4,120
5268,Bugs_Bunny,2025-02-05 11:07:30+00:00,2025-02-05 11:07:40+00:00,2,90
5269,Doraemon,2025-02-05 14:38:40+00:00,2025-02-05 14:38:50+00:00,1,75
5270,Doraemon,2025-02-05 14:32:40+00:00,2025-02-05 14:32:50+00:00,2,150
5271,SpongeBob,2025-02-05 14:22:40+00:00,2025-02-05 14:22:50+00:00,5,340
5272,Doraemon,2025-02-05 14:11:20+00:00,2025-02-05 14:11:30+00:00,2,175
5273,SpongeBob,2025-02-05 13:40:50+00:00,2025-02-05 13:41:00+00:00,1,75
5274,Bugs_Bunny,2025-02-05 13:35:20+00:00,2025-02-05 13:35:30+00:00,1,45
5275,Homer_Simpson,2025-02-05 13:26:30+00:00,2025-02-05 13:26:40+00:00,1,50
5276,Mickey,2025-02-05 13:25:40+00:00,2025-02-05 13:25:50+00:00,1,100
5277,Jerry,2025-02-05 13:15:20+00:00,2025-02-05 13:15:30+00:00,1,70
5278,SpongeBob,2025-02-05 13:12:20+00:00,2025-02-05 13:12:30+00:00,4,275
5279,Doraemon,2025-02-05 12:40:50+00:00,2025-02-05 12:41:00+00:00,1,75
5280,Bugs_Bunny,2025-02-05 12:38:30+00:00,2025-02-05 12:38:40+00:00,1,45
5281,Bugs_Bunny,2025-02-05 12:33:30+00:00,2025-02-05 12:33:40+00:00,2,90
5282,Mickey,2025-02-05 12:33:20+00:00,2025-02-05 12:33:30+00:00,1,100
5283,Pikachu,2025-02-05 12:31:20+00:00,2025-02-05 12:31:30+00:00,1,100
5284,Homer_Simpson,2025-02-05 12:30:00+00:00,2025-02-05 12:30:10+00:00,1,50
5285,Jerry,2025-02-05 12:21:40+00:00,2025-02-05 12:21:50+00:00,2,70
5286,Mickey,2025-02-05 12:21:30+00:00,2025-02-05 12:21:40+00:00,1,80
5287,Bugs_Bunny,2025-02-05 12:07:50+00:00,2025-02-05 12:08:00+00:00,1,30
5288,Tom,2025-02-05 12:06:20+00:00,2025-02-05 12:06:30+00:00,1,50
5289,Homer_Simpson,2025-02-05 12:06:00+00:00,2025-02-05 12:06:10+00:00,1,75
5290,Jerry,2025-02-05 12:04:20+00:00,2025-02-05 12:04:30+00:00,1,50
5291,Doraemon,2025-02-05 12:02:20+00:00,2025-02-05 12:02:30+00:00,1,75
5292,Jerry,2025-02-05 12:00:10+00:00,2025-02-05 12:00:20+00:00,3,160
5293,Doraemon,2025-02-05 11:58:40+00:00,2025-02-05 11:58:50+00:00,2,115
5294,Homer_Simpson,2025-02-05 11:57:20+00:00,2025-02-05 11:57:30+00:00,3,175
5295,SpongeBob,2025-02-05 11:56:50+00:00,2025-02-05 11:57:00+00:00,3,165
5296,Scooby_Doo,2025-02-05 11:52:40+00:00,2025-02-05 11:52:50+00:00,1,45
5297,Doraemon,2025-02-05 11:51:30+00:00,2025-02-05 11:51:40+00:00,1,70
5298,Mickey,2025-02-05 11:41:40+00:00,2025-02-05 11:41:50+00:00,3,280
5299,Mickey,2025-02-05 11:29:00+00:00,2025-02-05 11:29:10+00:00,1,100
5300,SpongeBob,2025-02-05 11:19:50+00:00,2025-02-05 11:20:00+00:00,3,225
5301,Mickey,2025-02-05 11:10:50+00:00,2025-02-05 11:11:00+00:00,3,150
5302,Pikachu,2025-02-05 14:39:00+00:00,2025-02-05 14:39:10+00:00,2,100
5303,Pikachu,2025-02-05 14:36:20+00:00,2025-02-05 14:36:30+00:00,1,100
5304,Pikachu,2025-02-05 14:35:40+00:00,2025-02-05 14:35:50+00:00,1,100
5305,Pikachu,2025-02-05 14:30:30+00:00,2025-02-05 14:30:40+00:00,2,150
5306,Scooby_Doo,2025-02-05 14:26:40+00:00,2025-02-05 14:26:50+00:00,2,105
5307,SpongeBob,2025-02-05 14:26:30+00:00,2025-02-05 14:26:40+00:00,3,225
5308,Doraemon,2025-02-05 14:21:40+00:00,2025-02-05 14:21:50+00:00,2,140
5309,Bugs_Bunny,2025-02-05 14:20:40+00:00,2025-02-05 14:20:50+00:00,1,30
5310,Tom,2025-02-05 13:53:00+00:00,2025-02-05 13:53:10+00:00,2,120
5311,Doraemon,2025-02-05 13:50:10+00:00,2025-02-05 13:50:20+00:00,1,50
5312,Tom,2025-02-05 13:48:50+00:00,2025-02-05 13:49:00+00:00,2,120
5313,Tom,2025-02-05 13:48:10+00:00,2025-02-05 13:48:20+00:00,2,120
5314,Pikachu,2025-02-05 13:45:10+00:00,2025-02-05 13:45:20+00:00,3,200
5315,Jerry,2025-02-05 13:38:50+00:00,2025-02-05 13:39:00+00:00,2,80
5316,Tom,2025-02-05 13:29:40+00:00,2025-02-05 13:29:50+00:00,1,45
5317,Homer_Simpson,2025-02-05 13:26:40+00:00,2025-02-05 13:26:50+00:00,1,50
5318,Jerry,2025-02-05 13:17:10+00:00,2025-02-05 13:17:20+00:00,3,120
5319,Tom,2025-02-05 13:14:30+00:00,2025-02-05 13:14:40+00:00,2,85
5320,Scooby_Doo,2025-02-05 13:07:40+00:00,2025-02-05 13:07:50+00:00,2,120
5321,Tom,2025-02-05 13:06:00+00:00,2025-02-05 13:06:10+00:00,1,45
5322,Bugs_Bunny,2025-02-05 12:47:00+00:00,2025-02-05 12:47:10+00:00,1,45
5323,SpongeBob,2025-02-05 12:30:20+00:00,2025-02-05 12:30:30+00:00,1,50
5324,SpongeBob,2025-02-05 12:29:20+00:00,2025-02-05 12:29:30+00:00,3,165
5325,SpongeBob,2025-02-05 12:23:20+00:00,2025-02-05 12:23:30+00:00,1,75
5326,Bugs_Bunny,2025-02-05 12:23:00+00:00,2025-02-05 12:23:10+00:00,2,105
5327,Scooby_Doo,2025-02-05 12:17:10+00:00,2025-02-05 12:17:20+00:00,1,60
5328,Tom,2025-02-05 12:09:40+00:00,2025-02-05 12:09:50+00:00,4,205
5329,Pikachu,2025-02-05 12:05:30+00:00,2025-02-05 12:05:40+00:00,1,100
5330,Jerry,2025-02-05 11:56:00+00:00,2025-02-05 11:56:10+00:00,2,100
5331,Bugs_Bunny,2025-02-05 11:49:10+00:00,2025-02-05 11:49:20+00:00,1,45
5332,Homer_Simpson,2025-02-05 11:49:00+00:00,2025-02-05 11:49:10+00:00,1,50
5333,SpongeBob,2025-02-05 11:22:50+00:00,2025-02-05 11:23:00+00:00,2,130
5334,Tom,2025-02-05 11:16:30+00:00,2025-02-05 11:16:40+00:00,1,70
5335,Tom,2025-02-05 11:13:40+00:00,2025-02-05 11:13:50+00:00,1,45
5336,Mickey,2025-02-05 11:13:10+00:00,2025-02-05 11:13:20+00:00,2,180
5337,Scooby_Doo,2025-02-05 14:45:30+00:00,2025-02-05 14:45:40+00:00,3,170
5338,Doraemon,2025-02-05 14:43:40+00:00,2025-02-05 14:43:50+00:00,2,145
5339,Mickey,2025-02-05 14:31:40+00:00,2025-02-05 14:31:50+00:00,1,75
5340,Pikachu,2025-02-05 14:30:10+00:00,2025-02-05 14:30:20+00:00,1,40
5341,Bugs_Bunny,2025-02-05 14:27:50+00:00,2025-02-05 14:28:00+00:00,1,45
5342,Doraemon,2025-02-05 14:24:30+00:00,2025-02-05 14:24:40+00:00,1,75
5343,SpongeBob,2025-02-05 14:12:40+00:00,2025-02-05 14:12:50+00:00,1,35
5344,Pikachu,2025-02-05 13:56:40+00:00,2025-02-05 13:56:50+00:00,1,100
5345,Mickey,2025-02-05 13:50:40+00:00,2025-02-05 13:50:50+00:00,1,100
5346,Tom,2025-02-05 13:47:20+00:00,2025-02-05 13:47:30+00:00,2,135
5347,Jerry,2025-02-05 13:45:20+00:00,2025-02-05 13:45:30+00:00,1,50
5348,Jerry,2025-02-05 13:37:00+00:00,2025-02-05 13:37:10+00:00,1,50
5349,Tom,2025-02-05 13:33:50+00:00,2025-02-05 13:34:00+00:00,1,45
5350,Doraemon,2025-02-05 13:33:00+00:00,2025-02-05 13:33:10+00:00,1,80
5351,Homer_Simpson,2025-02-05 13:32:40+00:00,2025-02-05 13:32:50+00:00,1,75
5352,Tom,2025-02-05 13:16:40+00:00,2025-02-05 13:16:50+00:00,1,45
5353,Bugs_Bunny,2025-02-05 13:16:30+00:00,2025-02-05 13:16:40+00:00,4,150
5354,Doraemon,2025-02-05 13:06:10+00:00,2025-02-05 13:06:20+00:00,1,70
5355,Scooby_Doo,2025-02-05 13:02:30+00:00,2025-02-05 13:02:40+00:00,1,35
5356,Pikachu,2025-02-05 12:55:30+00:00,2025-02-05 12:55:40+00:00,1,100
5357,Tom,2025-02-05 12:51:50+00:00,2025-02-05 12:52:00+00:00,2,115
5358,Doraemon,2025-02-05 12:46:50+00:00,2025-02-05 12:47:00+00:00,2,140
5359,Scooby_Doo,2025-02-05 12:40:00+00:00,2025-02-05 12:40:10+00:00,1,35
5360,Bugs_Bunny,2025-02-05 12:33:50+00:00,2025-02-05 12:34:00+00:00,1,70
5361,Mickey,2025-02-05 12:25:50+00:00,2025-02-05 12:26:00+00:00,2,160
5362,Doraemon,2025-02-05 12:24:20+00:00,2025-02-05 12:24:30+00:00,3,245
5363,Mickey,2025-02-05 12:24:00+00:00,2025-02-05 12:24:10+00:00,1,80
5364,Bugs_Bunny,2025-02-05 12:21:20+00:00,2025-02-05 12:21:30+00:00,1,80
5365,Doraemon,2025-02-05 12:10:50+00:00,2025-02-05 12:11:00+00:00,1,70
5366,Pikachu,2025-02-05 12:02:50+00:00,2025-02-05 12:03:00+00:00,1,30
5367,Pikachu,2025-02-05 12:02:10+00:00,2025-02-05 12:02:20+00:00,2,100
5368,Tom,2025-02-05 11:52:20+00:00,2025-02-05 11:52:30+00:00,2,120
5369,Doraemon,2025-02-05 11:48:20+00:00,2025-02-05 11:48:30+00:00,2,145
5370,Bugs_Bunny,2025-02-05 11:47:50+00:00,2025-02-05 11:48:00+00:00,2,120
5371,Mickey,2025-02-05 11:46:00+00:00,2025-02-05 11:46:10+00:00,1,80
5372,Jerry,2025-02-05 11:44:30+00:00,2025-02-05 11:44:40+00:00,2,120
5373,Pikachu,2025-02-05 11:35:40+00:00,2025-02-05 11:35:50+00:00,2,150
5374,Tom,2025-02-05 11:34:10+00:00,2025-02-05 11:34:20+00:00,4,195
5375,Tom,2025-02-05 11:17:30+00:00,2025-02-05 11:17:40+00:00,1,45
5376,SpongeBob,2025-02-05 14:34:20+00:00,2025-02-05 14:34:30+00:00,2,150
5377,Jerry,2025-02-05 14:31:40+00:00,2025-02-05 14:31:50+00:00,1,50
5378,Bugs_Bunny,2025-02-05 14:27:00+00:00,2025-02-05 14:27:10+00:00,1,30
5379,Homer_Simpson,2025-02-05 13:57:50+00:00,2025-02-05 13:58:00+00:00,1,50
5380,Scooby_Doo,2025-02-05 13:55:30+00:00,2025-02-05 13:55:40+00:00,2,70
5381,Jerry,2025-02-05 13:50:40+00:00,2025-02-05 13:50:50+00:00,1,35
5382,Pikachu,2025-02-05 13:46:00+00:00,2025-02-05 13:46:10+00:00,2,150
5383,Mickey,2025-02-05 13:45:20+00:00,2025-02-05 13:45:30+00:00,2,85
5384,Pikachu,2025-02-05 13:39:40+00:00,2025-02-05 13:39:50+00:00,1,100
5385,Doraemon,2025-02-05 13:31:30+00:00,2025-02-05 13:31:40+00:00,1,75
5386,Bugs_Bunny,2025-02-05 13:28:00+00:00,2025-02-05 13:28:10+00:00,2,70
5387,Doraemon,2025-02-05 13:19:00+00:00,2025-02-05 13:19:10+00:00,3,215
5388,Doraemon,2025-02-05 13:03:50+00:00,2025-02-05 13:04:00+00:00,1,70
5389,Pikachu,2025-02-05 12:55:50+00:00,2025-02-05 12:56:00+00:00,1,50
5390,Tom,2025-02-05 12:53:10+00:00,2025-02-05 12:53:20+00:00,2,120
5391,Pikachu,2025-02-05 12:39:20+00:00,2025-02-05 12:39:30+00:00,2,200
5392,Tom,2025-02-05 12:29:40+00:00,2025-02-05 12:29:50+00:00,2,90
5393,Jerry,2025-02-05 12:25:50+00:00,2025-02-05 12:26:00+00:00,1,60
5394,Jerry,2025-02-05 12:24:00+00:00,2025-02-05 12:24:10+00:00,1,50
5395,Pikachu,2025-02-05 12:09:00+00:00,2025-02-05 12:09:10+00:00,1,40
5396,Doraemon,2025-02-05 12:05:00+00:00,2025-02-05 12:05:10+00:00,1,35
5397,Jerry,2025-02-05 11:46:00+00:00,2025-02-05 11:46:10+00:00,1,50
5398,Mickey,2025-02-05 11:44:30+00:00,2025-02-05 11:44:40+00:00,2,150
5399,Pikachu,2025-02-05 11:15:40+00:00,2025-02-05 11:15:50+00:00,2,120
5400,Scooby_Doo,2025-02-05 11:12:10+00:00,2025-02-05 11:12:20+00:00,1,35
5401,Pikachu,2025-02-05 11:12:00+00:00,2025-02-05 11:12:10+00:00,2,125
5402,Jerry,2025-02-05 11:11:30+00:00,2025-02-05 11:11:40+00:00,2,85
5403,Jerry,2025-02-05 14:45:00+00:00,2025-02-05 14:45:10+00:00,1,35
5404,Jerry,2025-02-05 13:53:10+00:00,2025-02-05 13:53:20+00:00,3,185
5405,Tom,2025-02-05 13:37:50+00:00,2025-02-05 13:38:00+00:00,1,80
5406,Scooby_Doo,2025-02-05 13:29:30+00:00,2025-02-05 13:29:40+00:00,1,60
5407,Mickey,2025-02-05 13:13:10+00:00,2025-02-05 13:13:20+00:00,3,280
5408,Homer_Simpson,2025-02-05 13:11:10+00:00,2025-02-05 13:11:20+00:00,3,150
5409,Tom,2025-02-05 13:10:50+00:00,2025-02-05 13:11:00+00:00,1,45
5410,Homer_Simpson,2025-02-05 13:05:30+00:00,2025-02-05 13:05:40+00:00,2,125
5411,Tom,2025-02-05 12:37:00+00:00,2025-02-05 12:37:10+00:00,1,75
5412,SpongeBob,2025-02-05 12:35:20+00:00,2025-02-05 12:35:30+00:00,1,50
5413,Homer_Simpson,2025-02-05 12:27:30+00:00,2025-02-05 12:27:40+00:00,1,50
5414,Mickey,2025-02-05 12:19:00+00:00,2025-02-05 12:19:10+00:00,2,200
5415,Jerry,2025-02-05 12:17:30+00:00,2025-02-05 12:17:40+00:00,1,50
5416,Jerry,2025-02-05 12:13:00+00:00,2025-02-05 12:13:10+00:00,1,50
5417,Doraemon,2025-02-05 12:07:00+00:00,2025-02-05 12:07:10+00:00,2,145
5418,Mickey,2025-02-05 12:06:50+00:00,2025-02-05 12:07:00+00:00,3,240
5419,Bugs_Bunny,2025-02-05 12:03:20+00:00,2025-02-05 12:03:30+00:00,1,30
5420,Doraemon,2025-02-05 11:26:00+00:00,2025-02-05 11:26:10+00:00,2,145
5421,Scooby_Doo,2025-02-05 11:19:10+00:00,2025-02-05 11:19:20+00:00,1,75
5422,Pikachu,2025-02-05 11:12:30+00:00,2025-02-05 11:12:40+00:00,2,200
5423,Bugs_Bunny,2025-02-05 11:07:00+00:00,2025-02-05 11:07:10+00:00,1,100
5424,Scooby_Doo,2025-02-05 11:05:00+00:00,2025-02-05 11:05:10+00:00,2,120
5425,SpongeBob,2025-02-05 11:03:30+00:00,2025-02-05 11:03:40+00:00,2,125
5426,Tom,2025-02-05 14:39:30+00:00,2025-02-05 14:39:40+00:00,1,75
